Dates,portfolio_returns,baseline_returns,djia_returns,SGX Index_returns,MXWO000G Index_returns
2017-11-14,0.06697955767822265,0.09800365,0.13927118,0.1325278055356144,0.12917627134590967
2017-11-15,0.06843360858154297,0.09193643,0.13254581,0.12471963744440959,0.12199275532765685
2017-11-16,0.06316779986572266,0.10088601,0.14165045,0.1349151896177537,0.13270452086371556
2017-11-17,0.06102793865966797,0.097995125,0.13677795,0.1307047397441201,0.1310203697605496
2017-11-20,0.0611390503540039,0.09939581,0.14028636,0.13194533223293783,0.13344310109610968
2017-11-21,0.06379895196533203,0.10658712,0.14809743,0.14165750721094375,0.1421178905772218
2017-11-22,0.0669091138305664,0.10575689,0.14495108,0.14081329915148005,0.14286587947499652
2017-11-23,0.06529844854736327,0.10575689,0.14495108,0.14081329915148005,0.14483229053958713
2017-11-24,0.0873359125366211,0.10803043,0.1464992,0.14456987372432675,0.14912264195323904
2017-11-27,0.085859294921875,0.10760466,0.14760828,0.14516369390952288,0.1477348638095686
2017-11-28,0.08433375805664063,0.11851292,0.16006373,0.15219119648337404,0.15126311332737452
2017-11-29,0.08007074462890625,0.118099935,0.1651236,0.1437831565362959,0.14433833560709422
2017-11-30,0.0765511318359375,0.12725824,0.18126501,0.15441291608072624,0.15154066895610865
2017-12-01,0.0761644453125,0.12497607,0.17928135,0.15062230086032063,0.14571670508538365
2017-12-04,0.06655974688720703,0.12379242,0.18212648,0.1430214024898086,0.14235310721174219
2017-12-05,0.06580836877441407,0.119590126,0.1768018,0.14079741351595254,0.14035847015100916
2017-12-06,0.04573381414794922,0.11946238,0.17486823,0.1429956828894306,0.13889071835160194
2017-12-07,0.04593311883544922,0.12274504,0.17830269,0.14761764636911107,0.14371265935927002
2017-12-08,0.02866108172607422,0.12892722,0.18402982,0.15357022093893177,0.1485534176976997
2017-12-11,0.027478970397949217,0.132542,0.18679747,0.15811199978213974,0.1525944394787601
2017-12-12,0.027606758850097658,0.13429621,0.19257773,0.15836390057407654,0.15215693653855206
2017-12-13,0.011931336975097656,0.13375974,0.19650172,0.15956969595650056,0.15359646234181681
2017-12-14,-0.004272796691894531,0.12914437,0.19276556,0.15620799289533863,0.15115020934280482
2017-12-15,-0.003117561584472656,0.1392777,0.19972885,0.16704653507813083,0.1564990356117985
2017-12-18,-0.010353961608886719,0.14538743,0.20656459,0.1731768774740932,0.16748365244390084
2017-12-19,-0.01731507653808594,0.14168751,0.20474204,0.1695367975617818,0.16338617867055577
2017-12-20,-0.023159834228515624,0.14074232,0.2033745,0.16753974623831935,0.1624311991344029
2017-12-21,-0.028896556030273437,0.14300744,0.20608228,0.16639295464499762,0.1646422354988945
2017-12-22,-0.015997940063476563,0.14248374,0.20470849,0.16534752853551832,0.16376252528578827
2017-12-25,-0.017516075317382813,0.14248374,0.20470849,0.16534752853551832,0.1641106459048786
2017-12-26,-0.018413384094238282,0.14127453,0.20432647,0.16269992261426114,0.16339088300324608
2017-12-27,-0.016429594177246095,0.14217721,0.20569351,0.16466822850200724,0.16600178764642254
2017-12-28,-0.017734332458496094,0.14427195,0.20876972,0.16655105454143845,0.16821752834360465
2017-12-29,-0.016410517028808594,0.13834102,0.20301293,0.15993960432664195,0.16576657101190215
2018-01-01,-0.016091094299316405,0.13834102,0.20301293,0.15993960432664195,0.16578538834266376
2018-01-02,-0.01538538409423828,0.14779308,0.20811272,0.17146652404896093,0.17408853554123369
2018-01-03,-0.016703732299804687,0.1551376,0.21291469,0.18163560016309238,0.18195888413228584
2018-01-04,-0.016479663269042967,0.15979123,0.22033405,0.18539595703011222,0.19105235922284441
2018-01-05,-0.01963292657470703,0.16794893,0.23107675,0.19739717644175367,0.20079973655736943
2018-01-08,-0.019948200500488282,0.16989046,0.23045044,0.19994341687916842,0.20179235075504554
2018-01-09,-0.01860116778564453,0.17141475,0.23545346,0.2025569821528667,0.20435621207131774
2018-01-10,-0.024714177490234374,0.17011186,0.23464218,0.19931101729340545,0.2024885919932259
2018-01-11,-0.024487600708007814,0.17834203,0.24464811,0.2063128002668786,0.20726348967398994
2018-01-12,-0.025229211059570312,0.18629536,0.25576654,0.21526019536305854,0.2151385425977326
2018-01-15,-0.02476161572265625,0.18629536,0.25576654,0.21526019536305854,0.21984757962083099
2018-01-16,-0.024142136474609374,0.18211429,0.2552638,0.21187352916035337,0.2166815637201865
2018-01-17,-0.024648876831054687,0.19324395,0.27097312,0.2259633314144494,0.22496118925530428
2018-01-18,-0.023681740234375,0.1913152,0.26621154,0.22546709441892238,0.22411440937103078
2018-01-19,-0.02511949462890625,0.1965394,0.2688352,0.23112691941973557,0.2315519593545656
2018-01-22,-0.026595681884765625,0.20619155,0.2757887,0.24045254393323795,0.23843910241332286
2018-01-23,-0.034191988220214846,0.20881425,0.27560428,0.24531657424000458,0.24597544338335625
2018-01-24,-0.03713353717041016,0.20813735,0.27761465,0.2418376200594727,0.244832290539587
2018-01-25,-0.042337365783691405,0.2088654,0.28446066,0.24373557527559678,0.24526979347979508
2018-01-26,-0.043177236328125,0.22317982,0.2953583,0.26157060522001974,0.25487604083360776
2018-01-29,-0.042304236328125,0.21494539,0.286733,0.2528705721627687,0.2462859293409231
2018-01-30,-0.04036605212402344,0.20170394,0.2690868,0.24034285740221445,0.23681140330244171
2018-01-31,-0.03931775811767578,0.20229155,0.27261516,0.24306383983043217,0.23854259773251174
2018-02-01,-0.03107912725830078,0.20151235,0.27443144,0.23986628833638807,0.23701368960812919
2018-02-02,-0.02982865155029297,0.17603002,0.2420313,0.2152526307747121,0.2135437738156844
2018-02-05,-0.02864769219970703,0.12783723,0.18483719,0.16652836077639896,0.17611610293079943
2018-02-06,-0.02916607110595703,0.14750774,0.2124324,0.192160211929507,0.1761819635884651
2018-02-07,-0.023947886779785155,0.14176838,0.21148728,0.18317726326809872,0.17628075457496367
2018-02-08,-0.030976891662597657,0.09891048,0.16121958,0.1354174782839579,0.14212729924260262
2018-02-09,-0.03498128192138672,0.11532391,0.17730111,0.1557102429821422,0.14690219692336642
2018-02-12,-0.03313812524414062,0.13084318,0.19727258,0.17399309655667503,0.16229006915369057
2018-02-13,-0.025386795654296874,0.13379799,0.19917935,0.1777549663413641,0.16588417932916233
2018-02-14,-0.025780406311035155,0.14899367,0.21149412,0.1949886115122443,0.18220821376487756
2018-02-15,-0.019750517639160158,0.162861,0.22642903,0.21296358634107673,0.19903561179846646
2018-02-16,-0.018955396179199217,0.1632953,0.22735427,0.21267461906624233,0.2023568706778944
2018-02-19,-0.019460906677246093,0.1632953,0.22735427,0.21267461906624233,0.200644493578586
2018-02-20,-0.019587736145019533,0.15650004,0.21496212,0.20979251090624526,0.19827350990262044
2018-02-21,-0.009082482482910156,0.15014334,0.20683615,0.20492394184647053,0.1953944582960909
2018-02-22,-0.006522982482910156,0.15126306,0.21485168,0.2066297565185949,0.19524391964999777
2018-02-23,-0.008212960083007812,0.16971594,0.23176397,0.2268514140863225,0.2085665898292329
2018-02-26,-0.004914072387695313,0.1834683,0.25119573,0.24184064589481138,0.21972056263818998
2018-02-27,0.00012980535888671875,0.1684301,0.23663259,0.22732798315214872,0.20862304182151775
2018-02-28,-0.003742919738769531,0.15546545,0.21809869,0.21591301933735713,0.19726207837418272
2018-03-01,-0.006952320495605469,0.14006956,0.19764785,0.1976967341402732,0.17994072540810088
2018-03-02,-0.005601228088378906,0.14585155,0.19419639,0.20508506757824987,0.18096156560191942
2018-03-05,-0.0010828195190429688,0.15849261,0.21058257,0.21787224771908736,0.19061956061532687
2018-03-06,0.001447101806640625,0.1615497,0.21103807,0.22145634967763497,0.1981229712565273
2018-03-07,0.0008148382568359375,0.16098766,0.20701039,0.22428399280153768,0.19893211647927758
2018-03-08,-0.0033838209838867187,0.16616924,0.21157786,0.23121542510338897,0.20548995624970617
2018-03-09,0.0008667127075195313,0.18643591,0.23301715,0.25370494625738205,0.22104248012419456
2018-03-12,0.0016649779663085937,0.1849244,0.22537005,0.2531058308603432,0.22410029637295967
2018-03-13,-0.0006451259155273438,0.17738405,0.21701974,0.2440911109278799,0.21764124758902967
2018-03-14,-0.0012460612182617187,0.17064407,0.204906,0.2396378377683254,0.21408006774239083
2018-03-15,0.0013940298461914062,0.16972873,0.21052906,0.23939501448240427,0.21387307710401288
2018-03-16,9.929449462890625e-05,0.1717213,0.21407443,0.23979820704127008,0.21249470762572345
2018-03-19,-0.0027975125122070314,0.15507793,0.19774178,0.2196847230868967,0.19864985651785294
2018-03-20,-0.0032262230224609375,0.15678953,0.20340465,0.2240767230808449,0.20055511125746822
2018-03-21,-0.009029849243164063,0.15465643,0.20121662,0.21815440686440996,0.19814649291997943
2018-03-22,-0.010618637573242188,0.12560193,0.1659612,0.18586193567225348,0.17671825751517153
2018-03-23,0.003158579345703125,0.10200157,0.1452927,0.1593624262358078,0.15544056075645674
2018-03-26,0.003694390625,0.1319289,0.17787048,0.1956437048630468,0.17577268664439966
2018-03-27,0.012665139770507813,0.11237336,0.16108574,0.16686422849898144,0.16319330103024893
2018-03-28,0.007778569946289063,0.109128945,0.16063358,0.16013325778831095,0.15614621066001794
2018-03-29,0.009905284606933594,0.12440134,0.17302857,0.17832382338501704,0.16826457167050868
2018-03-30,-0.009168295349121093,0.12440134,0.17302857,0.17832382338501704,0.16925718586818458
2018-04-02,-0.014706729675292969,0.09928511,0.15069427,0.15039536320992702,0.15288610810556535
2018-04-03,-0.02273501232910156,0.113152444,0.16963404,0.16425368906062185,0.1577174577786142
2018-04-04,-0.024577744262695312,0.1260277,0.18087329,0.17913323433808703,0.16466105282965612
2018-04-05,-0.006577227172851563,0.13375548,0.19259816,0.18652988882324495,0.17573975631556674
2018-04-06,-0.00787141583251953,0.108903274,0.16473815,0.1581397239984295,0.1585454203321259
2018-04-09,-0.004200638916015625,0.11260319,0.16699338,0.16328693466994562,0.16314155337065436
2018-04-10,0.01188339794921875,0.13121365,0.18786672,0.18429304004920005,0.17992661241002977
2018-04-11,0.009851229614257813,0.12496328,0.17723049,0.17727915373437253,0.17526932304652595
2018-04-12,0.011726909545898438,0.13424507,0.19151923,0.1881381203057,0.18031236769064307
2018-04-13,0.00067654052734375,0.13097093,0.18553755,0.1844723207930108,0.17846826927600337
2018-04-16,-0.0003693031005859375,0.14014202,0.1958987,0.1937586094471117,0.18464505809850873
2018-04-17,-0.0035321563720703123,0.15229765,0.20629358,0.21309369726063548,0.19836759655642852
2018-04-18,-0.0101025,0.15325563,0.20441696,0.2149742539235628,0.20445029872512602
2018-04-19,-0.011662405639648437,0.14665194,0.20036884,0.20488384952823444,0.198452274544856
2018-04-20,-0.011950508056640625,0.13686351,0.19054046,0.19162615199224775,0.18722303241285226
2018-04-23,-0.007982436279296875,0.13692744,0.18984696,0.18981443308327323,0.18394881686032838
2018-04-24,-0.009718342041015625,0.12171471,0.16918492,0.1672212770689338,0.17064966834454534
2018-04-25,-0.009841242309570312,0.12377537,0.1720903,0.16856626087693247,0.16796819871101296
2018-04-26,-0.008757281860351563,0.13550107,0.1836979,0.18770315647577931,0.18128616455755758
2018-04-27,-0.006004164184570312,0.1367656,0.18315522,0.18887491121064426,0.18294679399727165
2018-04-30,-0.00203285400390625,0.12745833,0.1759506,0.18077777584460522,0.17877405090087972
2018-05-01,-0.0017325625610351563,0.13033228,0.17283106,0.18890819539936854,0.17999717740038593
2018-05-02,-0.012217773193359375,0.12218726,0.16435955,0.18261521435395758,0.17857646892788276
2018-05-03,-0.01136212255859375,0.11965821,0.16461116,0.18305093464271308,0.1772733687726398
2018-05-04,-0.012210074096679688,0.13400236,0.18078613,0.2002187678949792,0.18936820811967822
2018-05-07,-0.013349520874023437,0.13792367,0.18540029,0.2066637971661538,0.1953003716422826
2018-05-08,-0.022445051574707033,0.13762139,0.18554096,0.20657150918832723,0.19549324928258946
2018-05-09,-0.02545707116699219,0.14863609,0.19441435,0.21886926046314933,0.2034482758620691
2018-05-10,-0.02982637451171875,0.15939955,0.2040013,0.2304340031272007,0.21138918944347762
2018-05-11,-0.020692738708496094,0.16137934,0.20846118,0.232269928718884,0.21590534882626913
2018-05-14,-0.020665445373535155,0.1624054,0.21178223,0.23287055703359194,0.21820576751187853
2018-05-15,-0.02127555792236328,0.15445207,0.20238948,0.221156035520281,0.20739991532201174
2018-05-16,-0.014536900695800782,0.15913978,0.20543212,0.225561651773253,0.21084348685139018
2018-05-17,-0.012210004821777344,0.15814771,0.20275791,0.22295035587605877,0.2121089523451099
2018-05-18,-0.018021784545898437,0.15509924,0.2028119,0.22214850951133505,0.21156795408571297
2018-05-21,-0.01904524645996094,0.16363168,0.21732439,0.2313508312347903,0.21814931551959368
2018-05-22,-0.01706570422363281,0.1599828,0.20861886,0.22616833175863815,0.21511972526697098
2018-05-23,-0.013200353393554687,0.1637509,0.21116905,0.2348781987807395,0.2145128663499084
2018-05-24,-0.0141991708984375,0.16139638,0.20751654,0.23412249640492924,0.21395775509244033
2018-05-25,-0.014792538696289062,0.15865871,0.20466125,0.23374129410438674,0.21242414263536727
2018-05-28,-0.012461347534179688,0.15865871,0.20466125,0.23374129410438674,0.21094227783788877
2018-05-29,-0.017396468139648437,0.14525977,0.18560123,0.22331648195202686,0.1999106176788824
2018-05-30,-0.01708394348144531,0.15979975,0.20050943,0.23581393835919534,0.20854777249847128
2018-05-31,-0.025711895141601562,0.15182084,0.18824826,0.2296336696801464,0.2060027285129605
2018-06-01,-0.030682071044921874,0.1643172,0.19892442,0.24636616843766274,0.21615467845886063
2018-06-04,-0.035368993713378906,0.16953288,0.20761046,0.25499319565278233,0.224867102601496
2018-06-05,-0.03386052478027344,0.17035459,0.20694327,0.25780873543533067,0.22655595803735248
2018-06-06,-0.03695209216308594,0.18038148,0.22380206,0.2676896007334624,0.23566354612598217
2018-06-07,-0.02951106091308594,0.17953846,0.22842638,0.26153580811362603,0.23270452086371565
2018-06-08,-0.029859870971679688,0.18322559,0.23208222,0.26525077745056724,0.2334995530883946
2018-06-11,-0.035475978881835936,0.1844901,0.23236357,0.26611465343973173,0.23733358423107684
2018-06-12,-0.029765169921875,0.18655513,0.23228668,0.2710248277354118,0.24012325351648883
2018-06-13,-0.03069639953613281,0.18177791,0.22646943,0.26683026349730576,0.2385284847344404
2018-06-14,-0.027459027404785157,0.18469873,0.2252095,0.2735816585965115,0.24076774709507467
