Dates,portfolio_returns,baseline_returns,djia_returns,M1WD Index_returns,MXWO000G Index_returns
2017-11-08,0.17947288597106933,0.104607224,0.14676051,0.13305898491083673,0.13805805146539976
2017-11-09,0.18781290733337402,0.10045182,0.14182469,0.12913296438200658,0.13254927788493215
2017-11-10,0.18419525999450684,0.09946401,0.13989122,0.1276193179130599,0.13242226090229114
2017-11-13,0.18325049026489257,0.10054547,0.14074232,0.12492313514024879,0.13073340546643464
2017-11-14,0.19202493710327148,0.09800365,0.13927118,0.1226053639846744,0.12917627134590967
2017-11-15,0.18974821955871582,0.09193643,0.13254581,0.11655077810888802,0.12199275532765685
2017-11-16,0.1778854356842041,0.10088601,0.14165045,0.12567995837472207,0.13270452086371556
2017-11-17,0.17210217547607423,0.097995125,0.13677795,0.12572725982687674,0.1310203697605496
2017-11-20,0.1719401567993164,0.09939581,0.14028636,0.1269570975828958,0.13344310109610968
2017-11-21,0.1695171741027832,0.10658712,0.14809743,0.13433612411901047,0.1421178905772218
2017-11-22,0.16133758840942383,0.10575689,0.14495108,0.13646468946596657,0.14286587947499652
2017-11-23,0.16043771115112304,0.10575689,0.14495108,0.13759992431767656,0.14483229053958713
2017-11-24,0.19158757369995116,0.10803043,0.1464992,0.1409110259684972,0.14912264195323904
2017-11-27,0.19184189602661134,0.10760466,0.14760828,0.13793103448275862,0.1477348638095686
2017-11-28,0.19031216590881347,0.11851292,0.16006373,0.14346530438484467,0.15126311332737452
2017-11-29,0.19195576054382324,0.118099935,0.1651236,0.14280308405468048,0.14433833560709422
2017-11-30,0.1871417311401367,0.12725824,0.18126501,0.14597228134903747,0.15154066895610865
2017-12-01,0.18484241090393067,0.12497607,0.17928135,0.14152594484650685,0.14571670508538365
2017-12-04,0.1695850155944824,0.12379242,0.18212648,0.14256657679390763,0.14235310721174219
2017-12-05,0.16947158488464356,0.119590126,0.1768018,0.13901896788231405,0.14035847015100916
2017-12-06,0.17704936349487305,0.11946238,0.17486823,0.1344307270233197,0.13889071835160194
2017-12-07,0.17513042140197754,0.12274504,0.17830269,0.13707960834397612,0.14371265935927002
2017-12-08,0.19760666479492187,0.12892722,0.18402982,0.1431341942197625,0.1485534176976997
2017-12-11,0.1977935184326172,0.132542,0.18679747,0.14805354524383904,0.1525944394787601
2017-12-12,0.19510289685058593,0.13429621,0.19257773,0.14824275105245732,0.15215693653855206
2017-12-13,0.17272214459228516,0.13375974,0.19650172,0.1494725888084764,0.15359646234181681
2017-12-14,0.16304160929870606,0.12914437,0.19276556,0.14653989877489235,0.15115020934280482
2017-12-15,0.16503586924743652,0.1392777,0.19972885,0.1501348091386406,0.1564990356117985
2017-12-18,0.17246533251953125,0.14538743,0.20656459,0.16058843006480308,0.16748365244390084
2017-12-19,0.17269835607910156,0.14168751,0.20474204,0.15713542405751857,0.16338617867055577
2017-12-20,0.17856285094451904,0.14074232,0.2033745,0.15685161534459108,0.1624311991344029
2017-12-21,0.1593349156036377,0.14300744,0.20608228,0.15964240102171137,0.1646422354988945
2017-12-22,0.17779098335266114,0.14248374,0.20470849,0.15987890828248433,0.16376252528578827
2017-12-25,0.17926763984680175,0.14248374,0.20470849,0.1600681140911026,0.1641106459048786
2017-12-26,0.17795333352661133,0.14127453,0.20432647,0.15950049666524763,0.16339088300324608
2017-12-27,0.1808012587890625,0.14217721,0.20569351,0.16238588524667713,0.16600178764642254
2017-12-28,0.17926947308349608,0.14427195,0.20876972,0.16550778108887948,0.16821752834360465
2017-12-29,0.18246179553222655,0.13834102,0.20301293,0.1644671491414787,0.16576657101190215
2018-01-01,0.1788813354034424,0.13834102,0.20301293,0.1643725462371695,0.16578538834266376
2018-01-02,0.18042036993408203,0.14779308,0.20811272,0.17298141052930321,0.17408853554123369
2018-01-03,0.18293272836303712,0.1551376,0.21291469,0.17842107752708009,0.18195888413228584
2018-01-04,0.181819410736084,0.15979123,0.22033405,0.18783406650584178,0.19105235922284441
2018-01-05,0.18257427632141113,0.16794893,0.23107675,0.195591504659193,0.20079973655736943
2018-01-08,0.18235883879089357,0.16989046,0.23045044,0.19696324677167595,0.20179235075504554
2018-01-09,0.18126977980041503,0.17141475,0.23545346,0.19876070195355003,0.20435621207131774
2018-01-10,0.1724524048309326,0.17011186,0.23464218,0.19814578307554048,0.2024885919932259
2018-01-11,0.17460792469787598,0.17834203,0.24464811,0.20273402393453485,0.20726348967398994
2018-01-12,0.17442920959472658,0.18629536,0.25576654,0.2106806678965044,0.2151385425977326
2018-01-15,0.17377753314208985,0.18629536,0.25576654,0.21517430585118955,0.21984757962083099
2018-01-16,0.174955830368042,0.18211429,0.2552638,0.21332954921716094,0.2166815637201865
2018-01-17,0.17351264122009277,0.19324395,0.27097312,0.21957334090156563,0.22496118925530428
2018-01-18,0.16999871051025392,0.1913152,0.26621154,0.21862731185847406,0.22411440937103078
2018-01-19,0.1710757092590332,0.1965394,0.2688352,0.22444539047348763,0.2315519593545656
2018-01-22,0.17102225213623046,0.20619155,0.2757887,0.2318244170096023,0.23843910241332286
2018-01-23,0.17931725604248047,0.20881425,0.27560428,0.23792630433754308,0.24597544338335625
2018-01-24,0.18073859759521485,0.20813735,0.27761465,0.2398183624237265,0.244832290539587
2018-01-25,0.17626098181152344,0.2088654,0.28446066,0.2413793103448276,0.24526979347979508
2018-01-26,0.17449309210205077,0.22317982,0.2953583,0.2496570644718793,0.25487604083360776
2018-01-29,0.17505789126586915,0.21494539,0.286733,0.24189962631852804,0.2462859293409231
2018-01-30,0.17991590846252442,0.20170394,0.2690868,0.2296958516626462,0.23681140330244171
2018-01-31,0.18057991310119628,0.20229155,0.27261516,0.23016886618419186,0.23854259773251174
2018-02-01,0.17460970417785646,0.20151235,0.27443144,0.22927013859325482,0.23701368960812919
2018-02-02,0.1733843863067627,0.17603002,0.2420313,0.20718036043706547,0.2135437738156844
2018-02-05,0.17563042137145995,0.12783723,0.18483719,0.17146776406035666,0.17611610293079943
2018-02-06,0.17576938905334472,0.14750774,0.2124324,0.165223972375952,0.1761819635884651
2018-02-07,0.18095372151184083,0.14176838,0.21148728,0.16598079561042525,0.17628075457496367
2018-02-08,0.18676474148559571,0.09891048,0.16121958,0.13745801996121282,0.14212729924260262
2018-02-09,0.16955488333129884,0.11532391,0.17730111,0.13807293883922236,0.14690219692336642
2018-02-12,0.1706266011657715,0.13084318,0.19727258,0.15155385270327795,0.16229006915369057
2018-02-13,0.174273916015625,0.13379799,0.19917935,0.15524336597133528,0.16588417932916233
2018-02-14,0.17449977966308594,0.14899367,0.21149412,0.1702379263043376,0.18220821376487756
2018-02-15,0.17957069161987305,0.162861,0.22642903,0.1849013764722577,0.19903561179846646
2018-02-16,0.17869778100585937,0.1632953,0.22735427,0.1880705737666146,0.2023568706778944
2018-02-19,0.19371760021972656,0.1632953,0.22735427,0.18726644907998677,0.200644493578586
2018-02-20,0.19505011907958986,0.15650004,0.21496212,0.1817794806300554,0.19827350990262044
2018-02-21,0.17936154949951172,0.15014334,0.20683615,0.1797928196395629,0.1953944582960909
2018-02-22,0.18272028424072265,0.15126306,0.21485168,0.17842107752708009,0.19524391964999777
2018-02-23,0.18451688258361817,0.16971594,0.23176397,0.19194929284329035,0.2085665898292329
2018-02-26,0.186951554107666,0.1834683,0.25119573,0.20178799489144317,0.21972056263818998
2018-02-27,0.18180167282104492,0.1684301,0.23663259,0.19147627832174444,0.20862304182151775
2018-02-28,0.1889436890563965,0.15546545,0.21809869,0.17846837897923462,0.19726207837418272
2018-03-01,0.19346360818481445,0.14006956,0.19764785,0.16460905349794244,0.17994072540810088
2018-03-02,0.18773700741577148,0.14585155,0.19419639,0.16337921574192324,0.18096156560191942
2018-03-05,0.1885067809906006,0.15849261,0.21058257,0.17090014663450165,0.19061956061532687
2018-03-06,0.19183179647827148,0.1615497,0.21103807,0.17865758478785304,0.1981229712565273
2018-03-07,0.19079279299926757,0.16098766,0.20701039,0.1772858426753701,0.19893211647927758
2018-03-08,0.1978139898223877,0.16616924,0.21157786,0.18282011257745615,0.20548995624970617
2018-03-09,0.1927859261932373,0.18643591,0.23301715,0.19606451918073894,0.22104248012419456
2018-03-12,0.19057796134948732,0.1849244,0.22537005,0.20027434842249658,0.22410029637295967
2018-03-13,0.1930402102508545,0.17738405,0.21701974,0.19578071046781143,0.21764124758902967
2018-03-14,0.20888245202636718,0.17064407,0.204906,0.19038834492218912,0.21408006774239083
2018-03-15,0.19895350686645508,0.16972873,0.21052906,0.18972612459202504,0.21387307710401288
2018-03-16,0.19608533827209473,0.1717213,0.21407443,0.18977342604417957,0.21249470762572345
2018-03-19,0.18403911793518066,0.15507793,0.19774178,0.1770966368667518,0.19864985651785294
2018-03-20,0.19387638906860352,0.15678953,0.20340465,0.1781372688141526,0.20055511125746822
2018-03-21,0.1842046358947754,0.15465643,0.20121662,0.17733314412752477,0.19814649291997943
2018-03-22,0.18410198793029786,0.12560193,0.1659612,0.15817605600491935,0.17671825751517153
2018-03-23,0.18158493128967285,0.10200157,0.1452927,0.13750532141336735,0.15544056075645674
2018-03-26,0.1812046101837158,0.1319289,0.17787048,0.15467574854548044,0.17577268664439966
2018-03-27,0.17408377461242674,0.11237336,0.16108574,0.14847925831323028,0.16319330103024893
2018-03-28,0.1728461088104248,0.109128945,0.16063358,0.14275578260252594,0.15614621066001794
2018-03-29,0.174578808883667,0.12440134,0.17302857,0.15240527884206045,0.16826457167050868
2018-03-30,0.19412851316833496,0.12440134,0.17302857,0.15325670498084293,0.16925718586818458
2018-04-02,0.19354468934631347,0.09928511,0.15069427,0.1392554751430869,0.15288610810556535
2018-04-03,0.20270639186096193,0.113152444,0.16963404,0.14441133342793624,0.1577174577786142
2018-04-04,0.19096972248840333,0.1260277,0.18087329,0.14885766993046687,0.16466105282965612
2018-04-05,0.1915100058746338,0.13375548,0.19259816,0.15978430537817512,0.17573975631556674
2018-04-06,0.21066952897644042,0.108903274,0.16473815,0.14583037699257373,0.1585454203321259
2018-04-09,0.20503743144226075,0.11260319,0.16699338,0.15018211059079514,0.16314155337065436
2018-04-10,0.19118761082458496,0.13121365,0.18786672,0.16588619270611604,0.17992661241002977
2018-04-11,0.18847551739501953,0.12496328,0.17723049,0.16229128234236792,0.17526932304652595
2018-04-12,0.18678046122741698,0.13424507,0.19151923,0.16664301594058933,0.18031236769064307
2018-04-13,0.20086447920227052,0.13097093,0.18553755,0.16494016366302447,0.17846826927600337
2018-04-16,0.1993219265899658,0.14014202,0.1958987,0.16962300742632805,0.18464505809850873
2018-04-17,0.20285457502746582,0.15229765,0.20629358,0.17794806300553428,0.19836759655642852
2018-04-18,0.20015816107177734,0.15325563,0.20441696,0.18296201693391992,0.20445029872512602
2018-04-19,0.20214740214538574,0.14665194,0.20036884,0.1802658341611088,0.198452274544856
2018-04-20,0.2017730473175049,0.13686351,0.19054046,0.1704744335651104,0.18722303241285226
2018-04-23,0.1978930513305664,0.13692744,0.18984696,0.16810936095738135,0.18394881686032838
2018-04-24,0.1941086443786621,0.12171471,0.16918492,0.16002081263894807,0.17064966834454534
2018-04-25,0.19500124737548827,0.12377537,0.1720903,0.15614209356227232,0.16796819871101296
2018-04-26,0.19920915209960938,0.13550107,0.1836979,0.16451445059363323,0.18128616455755758
2018-04-27,0.19504887814331054,0.1367656,0.18315522,0.16782555224445386,0.18294679399727165
2018-04-30,0.20092676878356933,0.12745833,0.1759506,0.16427794333286028,0.17877405090087972
2018-05-01,0.19865480152893067,0.13033228,0.17283106,0.16271699541175916,0.17999717740038593
2018-05-02,0.20771823609924317,0.12218726,0.16435955,0.15798685019630104,0.17857646892788276
2018-05-03,0.21052235578918457,0.11965821,0.16461116,0.15396622676316168,0.1772733687726398
2018-05-04,0.21060155461120605,0.13400236,0.18078613,0.16281159831606837,0.18936820811967822
2018-05-07,0.21221338911437987,0.13792367,0.18540029,0.16706872900998057,0.1953003716422826
2018-05-08,0.19142960884094237,0.13762139,0.18554096,0.1665957144884348,0.19549324928258946
2018-05-09,0.18899313526916503,0.14863609,0.19441435,0.17406934392885867,0.2034482758620691
2018-05-10,0.1685048291168213,0.15939955,0.2040013,0.1827728111253016,0.21138918944347762
2018-05-11,0.1754120937347412,0.16137934,0.20846118,0.1881651766709238,0.21590534882626913
2018-05-14,0.17546413706970215,0.1624054,0.21178223,0.1908613594437349,0.21820576751187853
2018-05-15,0.1780109510498047,0.15445207,0.20238948,0.18083345158696368,0.20739991532201174
2018-05-16,0.17636774430847169,0.15913978,0.20543212,0.18300931838607445,0.21084348685139018
2018-05-17,0.17387969694519043,0.15814771,0.20275791,0.1832458256468474,0.2121089523451099
2018-05-18,0.18526478874206542,0.15509924,0.2028119,0.18040773851757255,0.21156795408571297
2018-05-21,0.1872123303222656,0.16363168,0.21732439,0.1852797880894944,0.21814931551959368
2018-05-22,0.18545477951049805,0.1599828,0.20861886,0.185090582280876,0.21511972526697098
2018-05-23,0.19302303846740723,0.1637509,0.21116905,0.18116456175204584,0.2145128663499084
2018-05-24,0.20150865135192872,0.16139638,0.20751654,0.17894139350078053,0.21395775509244033
2018-05-25,0.2029071898651123,0.15865871,0.20466125,0.17586679911073275,0.21242414263536727
2018-05-28,0.1996055027770996,0.15865871,0.20466125,0.17421124828532242,0.21094227783788877
2018-05-29,0.2003191989440918,0.14525977,0.18560123,0.16125065039496714,0.1999106176788824
2018-05-30,0.19863633053588867,0.15979975,0.20050943,0.1682512653138451,0.20854777249847128
2018-05-31,0.18997046459960937,0.15182084,0.18824826,0.1657442883496523,0.2060027285129605
2018-06-01,0.1819056598815918,0.1643172,0.19892442,0.1749680715197957,0.21615467845886063
2018-06-04,0.18727228730773926,0.16953288,0.20761046,0.18329312709900195,0.224867102601496
2018-06-05,0.18672206869506836,0.17035459,0.20694327,0.1818740835343646,0.22655595803735248
2018-06-06,0.18780275509643554,0.18038148,0.22380206,0.19109786670450785,0.23566354612598217
2018-06-07,0.18979037353515624,0.17953846,0.22842638,0.1917127855825174,0.23270452086371565
2018-06-08,0.1870907967529297,0.18322559,0.23208222,0.1900572347571071,0.2334995530883946
2018-06-11,0.18693658973693847,0.1844901,0.23236357,0.19379404947731896,0.23733358423107684
2018-06-12,0.16283432307434081,0.18655513,0.23228668,0.19455087271179222,0.24012325351648883
2018-06-13,0.1607318755645752,0.18177791,0.22646943,0.19147627832174444,0.2385284847344404
2018-06-14,0.16045871864318847,0.18469873,0.2252095,0.19133437396528083,0.24076774709507467
2018-06-15,0.1661590191192627,0.18349376,0.22108106,0.1860366113239677,0.23722538457919745
2018-06-18,0.17846435011291503,0.18097751,0.21606788,0.1810226573955821,0.2340029166862681
2018-06-19,0.17829538146972657,0.17622596,0.20208777,0.17137316115604745,0.22300889118878497
