Dates,portfolio_returns,baseline_returns,djia_returns,RAY Index_returns,MXUS Index_returns
2018-06-19,0.16137578717041015,0.17622596,0.20208777,0.18204416878005109,0.1785564283352546
2018-06-20,0.17557395904541015,0.17823984,0.2000238,0.1851547169594803,0.18079497421874308
2018-06-21,0.14423342407226564,0.17076331,0.19048011,0.17689817311774894,0.17296676585971785
2018-06-22,0.14285907177734375,0.17294319,0.1962808,0.1786603628518642,0.17505786261315603
2018-06-25,0.1293959907836914,0.15684494,0.18031362,0.1617226857005153,0.15861058237938216
2018-06-26,0.11488507482910157,0.15939529,0.18178865,0.16481817242922558,0.1612155170102678
2018-06-27,0.11434427478027344,0.14941944,0.1737333,0.1535543589272804,0.15094769577223127
2018-06-28,0.1079910224609375,0.15652135,0.1785251,0.160421663243175,0.15800738139281348
2018-06-29,0.11656856701660157,0.15739846,0.1812193,0.1611603915403417,0.1589814392822355
2018-07-02,0.112903646484375,0.1609493,0.1829601,0.16503261879898562,0.1625559636470872
2018-07-03,0.112594900390625,0.15520568,0.17651854,0.1604747369266608,0.15688587437334114
2018-07-04,0.12870949432373047,0.15520568,0.17651854,0.1604747369266608,0.15688587437334114
2018-07-05,0.10676613861083985,0.16516449,0.18537205,0.17061109326050292,0.16685879735127748
2018-07-06,0.10822806195068359,0.17504658,0.19022612,0.1807460151704669,0.1769121471274229
2018-07-09,0.11141034552001954,0.18541399,0.20580491,0.19088308871624798,0.18735869458370202
2018-07-10,0.11851411749267578,0.18953125,0.21276774,0.19382078881837897,0.19131748031777515
2018-07-11,0.1366090107421875,0.18109247,0.20209938,0.18545379433804207,0.18293075252674185
2018-07-12,0.1285654560546875,0.1914259,0.21302229,0.1950759097116234,0.19330134134026786
2018-07-13,0.1260790050048828,0.19271174,0.21762228,0.19585121581767906,0.19438263496063554
2018-07-16,0.11197686370849609,0.19148546,0.21980983,0.19369455951711556,0.19290367550467818
2018-07-17,0.12273813031005859,0.19622007,0.22251238,0.19883912075553978,0.19794375485911916
2018-07-18,0.13951989617919922,0.19880451,0.22637647,0.20165776367579732,0.20024485491899227
2018-07-19,0.14992725299072265,0.19406566,0.21981667,0.19831268719231598,0.19571861344199898
2018-07-20,0.16282381060791015,0.19293314,0.21950614,0.19662795634761251,0.19448093438066907
2018-07-23,0.18225650579833985,0.19512582,0.21883307,0.19842672389061655,0.19642905015951312
2018-07-24,0.18225650579833985,0.20083961,0.22845215,0.20095776482333635,0.20142891611484945
2018-07-25,0.18119230590820312,0.21176918,0.23683068,0.2110833629780934,0.21245632378041707
2018-07-26,0.1829672325439453,0.20809473,0.24232863,0.20893172716110295,0.20893988543649405
2018-07-27,0.19763454846191406,0.20016696,0.23862946,0.19917692757880728,0.20055762580091693
2018-07-30,0.18814979412841798,0.193261,0.23161018,0.19161034162239085,0.19323431900842705
2018-07-31,0.16190978802490236,0.19908975,0.23688371,0.19843317879806754,0.19923505178592177
2018-08-01,0.155967423828125,0.19784227,0.23292372,0.19731647980904948,0.19809120398916927
2018-08-02,0.16071051538085937,0.20374338,0.23255092,0.20442118127675196,0.20463705173230398
2018-08-03,0.15043004443359376,0.20933379,0.23919009,0.20852148193199685,0.20975755788495407
2018-08-06,0.15395887414550782,0.21361269,0.24111728,0.21341717062758916,0.21407379605551244
2018-08-07,0.14181573327636718,0.21704015,0.24728489,0.21696736972562347,0.2176751293531005
2018-08-08,0.16365293103027342,0.21672082,0.24508707,0.2163563051535981,0.21724171827386232
2018-08-09,0.1642684828491211,0.2149667,0.24146041,0.21534503631961255,0.21572701357425625
2018-08-10,0.1817705491333008,0.20632356,0.23191729,0.207560417933741,0.2073492220941351
2018-08-13,0.18349542279052736,0.20149104,0.22581242,0.20228962739405343,0.20243871924792015
2018-08-14,0.17493195721435548,0.20916767,0.23127387,0.21037547479430366,0.20999437012412536
2018-08-15,0.17332103063964843,0.19997539,0.22458167,0.2003273355289582,0.2004012403599547
2018-08-16,0.144152080078125,0.20947848,0.24386944,0.2098870534638468,0.20986479361589952
2018-08-17,0.14013244506835937,0.21349771,0.24925153,0.21397229266837264,0.2137699614844999
2018-08-20,0.13719014587402345,0.2164441,0.25360087,0.21715814810139653,0.21666979437548595
2018-08-21,0.13184761059570313,0.21896037,0.25669608,0.22115301860160877,0.21950707309008693
2018-08-22,0.09813466906738282,0.21847504,0.2523798,0.22124051845816642,0.219230047451811
2018-08-23,0.10436535327148437,0.21641427,0.24865098,0.2189232066832677,0.21697809710195443
2018-08-24,0.043994632507324216,0.22395463,0.25514168,0.22652708766051208,0.22485992332645238
2018-08-27,0.04046694268798828,0.23334287,0.2677606,0.2351286104449009,0.23418943191871536
2018-08-28,-0.03426967547607422,0.23367499,0.2684604,0.23563854813352764,0.23448433017881556
2018-08-29,0.013120463684082031,0.2407087,0.27140722,0.2422978609871132,0.24144571637936424
2018-08-30,-0.024385493713378906,0.23521195,0.2647082,0.23705360728916836,0.23591413992475638
2018-08-31,0.02064667449951172,0.23537806,0.26363266,0.23797307299496223,0.23623584711759293
2018-09-03,0.015308258911132813,0.23537806,0.26363266,0.23797307299496223,0.23623584711759293
2018-09-04,0.02117879296875,0.23333435,0.2630321,0.2359247156971873,0.23415815483052285
2018-09-05,0.009607063232421874,0.22987716,0.2641276,0.2318495174598075,0.23015915569734507
2018-09-06,0.009256761535644531,0.22538526,0.26514372,0.22692800913441127,0.2256284460648956
2018-09-07,-0.03810401458740234,0.22267306,0.26128295,0.22427145611236707,0.22275989026210208
2018-09-10,-0.02990982843017578,0.22499348,0.2583888,0.22693876731349613,0.22527099362841035
2018-09-11,-0.029855824096679688,0.22957477,0.26393634,0.23101826882251011,0.22975702170629922
2018-09-12,0.0036850657958984374,0.23001333,0.2652922,0.23132810438015675,0.2303602226928679
2018-09-13,0.01704422644042969,0.23651056,0.27244967,0.23708301297866718,0.23678989839414505
2018-09-14,-0.0006627681884765625,0.2368512,0.2728721,0.23816026531104054,0.23727692733885597
2018-09-17,0.015716633422851563,0.22996229,0.26836792,0.23000269671689066,0.22983298034905236
2018-09-18,0.046615389526367186,0.23656598,0.27736363,0.23645186647235006,0.23635648731490666
2018-09-19,0.04964053344726563,0.23811573,0.2850919,0.23674879221509473,0.2375450166662198
2018-09-20,0.05470990740966797,0.24782328,0.2973181,0.24648996477054946,0.2472587866277044
2018-09-21,0.04040416180419922,0.24736342,0.30152875,0.24538545838449438,0.24658409515383856
2018-09-24,0.06382870361328125,0.24297808,0.29269814,0.24088208461953337,0.2423482837814893
2018-09-25,0.06382870361328125,0.24135588,0.28929922,0.23995186073465447,0.2410748594765109
2018-09-26,0.06289932653808594,0.23727271,0.28409517,0.23481303719174226,0.23683904810416162
2018-09-27,0.0966266199951172,0.24069165,0.28675485,0.23778874952664014,0.24022590993985857
2018-09-28,0.09504965924072266,0.24068312,0.2876494,0.23828290855260886,0.24015888760801776
2018-10-01,0.06283039068603516,0.24520059,0.2970373,0.24019929885360838,0.24443938053492764
2018-10-02,0.07054358538818359,0.24470663,0.30301014,0.238248482379537,0.24388086110291957
2018-10-03,0.08227487408447266,0.24559227,0.30566013,0.24029468804149498,0.244944282101463
2018-10-04,0.09701037152099609,0.23541641,0.2958824,0.2288630469458246,0.2342653905614685
2018-10-05,0.11678432434082031,0.22858706,0.28710142,0.22144062058914654,0.2270716602772045
2018-10-08,0.12285412841796875,0.22810163,0.2890349,0.22007289742147965,0.22606632529958995
2018-10-09,0.11093702124023437,0.22636029,0.28629938,0.21770179475115614,0.2241762955416746
2018-10-10,0.10637903552246093,0.18605691,0.2458166,0.17821282260193017,0.18396736459254892
2018-10-11,0.07953518237304688,0.16165616,0.21924873,0.15449462377930534,0.1597499620206787
2018-10-12,0.04153464501953125,0.17815886,0.23322399,0.16946427137004688,0.17634022322904652
2018-10-15,0.04902964123535156,0.17120187,0.22887123,0.1641239112722766,0.1695799040240209
2018-10-16,0.07388498742675781,0.19637755,0.25553444,0.1900238688133299,0.19480264157350563
2018-10-17,0.08765071057128906,0.19607528,0.2510697,0.18901331719128328,0.19422624951967332
2018-10-18,0.06102439483642578,0.17886145,0.23514435,0.17140863293666728,0.17686299741740613
2018-10-19,0.07026089312744141,0.17843568,0.23830238,0.16908845231401262,0.17602298419166612
2018-10-22,0.041355450378417966,0.17336896,0.23212507,0.16431110358835477,0.17106779979089037
2018-10-23,0.008117226867675782,0.16690156,0.22599398,0.15759871705128356,0.1647766369087514
2018-10-24,0.03324293975830078,0.1308858,0.1964039,0.1209434492730339,0.12850415091641865
2018-10-25,0.05270571087646484,0.15194859,0.21592578,0.1419548902378848,0.14965639884542867
2018-10-26,0.07380368426513671,0.13198848,0.20150863,0.12311229817656036,0.12980885230958955
2018-10-29,0.06320192572021484,0.12456308,0.18956617,0.11576087580184294,0.12218617910154332
2018-10-30,0.10230788055419922,0.14218137,0.21057677,0.1337227316020794,0.13986667024119112
2018-10-31,0.10309252606201172,0.15457556,0.22231133,0.1458966870546114,0.15276623504284967
2018-11-01,0.11546415533447266,0.16676538,0.23520717,0.1600723810288835,0.16568367246633242
2018-11-02,0.1124629912109375,0.15939529,0.22985816,0.15360814982270518,0.15807440372465448
2018-11-05,0.134181330078125,0.16588828,0.23914722,0.1587907232938963,0.16377577008659283
2018-11-06,0.10833624194335938,0.17318591,0.24758174,0.16576919546033522,0.17096056405994473
2018-11-07,0.13369603784179687,0.19806784,0.27411947,0.18964016042596651,0.19545946042554727
2018-11-08,0.14654950744628906,0.195062,0.2746509,0.18617530954867278,0.19198323548072888
2018-11-09,0.1521472608642578,0.1840686,0.26482406,0.17423875124794883,0.18079497421874308
2018-11-12,0.17746504345703126,0.16074069,0.23552056,0.15110364573172833,0.15735503069622803
2018-11-13,0.1975903850097656,0.15902056,0.2306203,0.14962116865382188,0.15575543104295692
2018-11-14,0.16864961157226563,0.15024978,0.22059534,0.14080089622803899,0.14700231450452625
2018-11-15,0.18312722119140626,0.16243523,0.23075555,0.15345968695133294,0.15939697773964961
2018-11-16,0.2311224326171875,0.16501969,0.2367879,0.15597494922139468,0.16197510343779892
2018-11-19,0.23117579943847658,0.14563014,0.21752638,0.13578328150281715,0.1421945792338008
2018-11-20,0.19503915686035156,0.12483553,0.19067192,0.11556507694249687,0.12173042724502474
2018-11-21,0.1553618116455078,0.12825873,0.19062564,0.12077275283155277,0.12564006326908128
2018-11-22,0.17692887243652344,0.12825873,0.19062564,0.12077275283155277,0.12564006326908128
2018-11-23,0.2029229853515625,0.12086317,0.18192686,0.11455667695626721,0.11835696987569586
2018-11-26,0.19519065380859374,0.13827284,0.19916917,0.13164209976704958,0.1361000151917285
2018-11-27,0.20309035620117188,0.14198552,0.20444909,0.13310736375842,0.13909367934729194
2018-11-28,0.21149726477050781,0.16822147,0.23451072,0.15943621403899336,0.1653574971180397
2018-11-29,0.15798230932617188,0.16565408,0.233168,0.15696900496884425,0.16283298928536313
2018-11-30,0.16877371545410155,0.17519553,0.24288298,0.16618159232525842,0.17237696933951724
2018-12-03,0.15675253088378907,0.18805385,0.2568976,0.17902470651687463,0.18554909162399577
2018-12-04,0.1441010870361328,0.14960259,0.21799508,0.13970356196137385,0.14720784965550524
2018-12-05,0.14840513647460937,0.14960259,0.21799508,0.13970356196137385,0.14720784965550524
2018-12-06,0.12693342370605468,0.14785264,0.2141309,0.13834516254891388,0.14587187117414202
2018-12-07,0.12980747998046874,0.12108458,0.18693957,0.11202922208324251,0.11893336192952818
2018-12-10,0.12957232153320314,0.12306011,0.18860936,0.11307348266642181,0.12085913693109221
2018-12-11,0.10596994165039063,0.12265991,0.18602906,0.11229028722903736,0.12027380856634758
2018-12-12,0.10069477813720704,0.12874417,0.19367123,0.11888935427974713,0.12652028989392594
2018-12-13,0.07328417376708984,0.12851849,0.19708334,0.11654120239147146,0.1259438978400936
2018-12-14,0.07328417376708984,0.10697879,0.17290206,0.09616090793293783,0.10472015942378662
2018-12-17,0.06986744329833984,0.08398299,0.14820208,0.072670065294975,0.0814589421195142
2018-12-18,0.10444271319580078,0.08407664,0.15222491,0.07274895860826457,0.08156170969500369
2018-12-19,0.10473363543701172,0.06738651,0.13509504,0.055868658412035345,0.06496251217572356
2018-12-20,0.1585384037475586,0.05055158,0.112510554,0.0389281124129305,0.048014798530870505
2018-12-21,0.15550492407226563,0.028922582,0.09235115,0.01704669336607647,0.026174454661626555
2018-12-24,0.15605994995117187,0.0010261704,0.060563266,-0.00981504538517146,-0.0014342779013967618
2018-12-25,0.1699599019165039,0.0010261704,0.060563266,-0.00981504538517146,-0.0014342779013967618
2018-12-26,0.1708331773071289,0.050670806,0.11342791,0.03935843957632853,0.048211397370937374
2018-12-27,0.17295820416259766,0.059667364,0.12609942,0.04747440987801658,0.05709855857304986
2018-12-28,0.14309369805908204,0.0583517,0.12238028,0.046785169204640625,0.0559368381544731
2018-12-31,0.16610537194824218,0.06733973,0.13528001,0.055833515027024515,0.06500719373028437
2019-01-01,0.14592032971191407,0.06733973,0.13528001,0.055833515027024515,0.06500719373028437
2019-01-02,0.14478918957519532,0.06869365,0.13619395,0.05692726323399473,0.06615550968249286
2019-01-03,0.12940096319580077,0.04223629,0.104072705,0.03189441492718866,0.04020893094912569
2019-01-04,0.13442769024658202,0.07802222,0.14042409,0.06759435640269448,0.07614183712679726
2019-01-07,0.1395297192993164,0.085579626,0.14520268,0.07676964873828075,0.08414430354860913
2019-01-08,0.12353423120117188,0.09610463,0.15766631,0.08811163834157654,0.09491255819772484
2019-01-09,0.16177907879638673,0.10059651,0.16212761,0.09347853528108971,0.09966667560297755
2019-01-10,0.1643897113647461,0.10556947,0.16810398,0.0986503505731958,0.10476484097834743
2019-01-11,0.1755870825805664,0.10540773,0.1678134,0.0986804734746336,0.10460845553738501
2019-01-14,0.18726811993408204,0.099596016,0.1636227,0.09231736915185391,0.09860772275989028
2019-01-15,0.18726811993408204,0.11138555,0.17120261,0.10362421537013872,0.11031875821023569
2019-01-16,0.18774896490478515,0.11385503,0.17809242,0.10691191489850019,0.11301752410569871
2019-01-17,0.16928752978515624,0.12231074,0.18602222,0.11551487210676697,0.12156063733769423
2019-01-18,0.18392871557617188,0.13710622,0.20238653,0.1298705862777274,0.13610448334718467
2019-01-21,0.17825573760986327,0.13710622,0.20238653,0.1298705862777274,0.13610448334718467
2019-01-22,0.17825573760986327,0.12100787,0.18769543,0.11359633016995052,0.12005040079354434
2019-01-23,0.19899059210205078,0.12347735,0.19602425,0.11533270027426186,0.1223023511434011
2019-01-24,0.1986430562133789,0.12502295,0.19493514,0.11804806467530386,0.12403152730489805
2019-01-25,0.20365674182128907,0.13457292,0.2038879,0.12839743295502787,0.1340267910601146
2019-01-28,0.20045967181396485,0.12567012,0.19371751,0.12024990532802406,0.12530495160987642
2019-01-29,0.2042391950073242,0.12403087,0.19623557,0.11865339155181705,0.12345513525106575
2019-01-30,0.21269858569335937,0.14150871,0.2174008,0.13537662233340594,0.14106413590341638
2019-01-31,0.21311908911132812,0.15132272,0.21666159,0.14505826629792404,0.15106833596954503
2019-02-01,0.21686731866455078,0.15235731,0.21978702,0.14687209529164702,0.1524311233836448
2019-02-04,0.2093721156616211,0.16016597,0.22832705,0.15507771708570967,0.1602191183435654
2019-02-05,0.2093721156616211,0.16562851,0.23670511,0.16030619212099648,0.1657551629536296
2019-02-06,0.2142017060546875,0.16303565,0.23567246,0.1577808888837887,0.16312341939000738
2019-02-07,0.23088294189453126,0.15215296,0.22492814,0.14751615161286624,0.1526009132909753
2019-02-08,0.23765816687011718,0.15293203,0.22185242,0.1483552895814924,0.15339177680669874
2019-02-11,0.23848288830566405,0.15374959,0.21926233,0.15019565541695828,0.15428540789791167
2019-02-12,0.23902284790039063,0.16862167,0.23739815,0.16489778295445415,0.16929841023028877
2019-02-13,0.23850498040771484,0.17215559,0.243117,0.16834255189745595,0.17267186759961764
2019-02-14,0.25199269879150393,0.16904745,0.23806152,0.16581653144830905,0.16966033082222998
2019-02-15,0.24354741607666017,0.18176523,0.25966287,0.17869980950850892,0.1823007426074368
2019-02-18,0.24337687799072266,0.18176523,0.25966287,0.17869980950850892,0.1823007426074368
2019-02-19,0.23935520330810547,0.1835364,0.26005563,0.18060687605430154,0.18403438692438992
2019-02-20,0.23875920709228515,0.18563966,0.26312745,0.18276138071904793,0.18602271610233861
2019-02-21,0.2538897900390625,0.18145858,0.2580754,0.17854704336550262,0.18164839191085136
2019-02-22,0.2560093970947266,0.18903303,0.26689288,0.18665440712392276,0.18960170862264647
2019-02-25,0.24153197863769532,0.19049776,0.26981965,0.18802141307965065,0.19111194516679636
2019-02-26,0.24086641589355468,0.18955672,0.26816648,0.18607705151303025,0.190200441453759
2019-02-27,0.23995531231689454,0.18890955,0.26462254,0.1863861698587379,0.19029874087379253
2019-02-28,0.2430045296020508,0.18555027,0.26125672,0.1828431428800936,0.18694762428174405
2019-03-01,0.24236050494384764,0.19372502,0.26662567,0.19100716638169443,0.19492328177081938
2019-03-04,0.24678444732666016,0.1890927,0.25656766,0.18537992150832536,0.18995469290367556
2019-03-05,0.2575388048706055,0.1877472,0.25593403,0.1835868916608333,0.18851147869136667
2019-03-06,0.25593142437744143,0.17999822,0.24945304,0.1741555546630252,0.1805983753786762
2019-03-07,0.2481021334838867,0.17040989,0.23970841,0.16479378722329963,0.17108120425725848
2019-03-08,0.26584707318115236,0.16791494,0.23858954,0.16238252068439224,0.16862371875642293
2019-03-11,0.2685282201538086,0.18504363,0.24835414,0.17972111930964055,0.1858976077495689
2019-03-12,0.2685282201538086,0.18854344,0.24367136,0.1830224458648428,0.18941851424894768
2019-03-13,0.2680348158569336,0.19680332,0.2508853,0.1907475356597775,0.19761311135537027
2019-03-14,0.2624012076416016,0.19576447,0.25122833,0.1893955911547685,0.19652288142409047
2019-03-15,0.26457028869628907,0.20172524,0.25798965,0.1947589020345868,0.20232701536151854
2019-03-18,0.26675217529296874,0.20617877,0.26116422,0.19959864819893738,0.206857724993968
2019-03-19,0.2684104625854492,0.2060213,0.2598639,0.19859239984852484,0.20653154964567527
2019-03-20,0.2710605222167969,0.20247033,0.25296724,0.1943371814144567,0.20299277052447207
2019-03-21,0.2628443634033203,0.21552013,0.2635202,0.20792834765844648,0.21628553300626432
2019-03-22,0.26727971728515626,0.19245623,0.24112412,0.18271906521464712,0.19281431239555696
2019-03-25,0.2612643728027344,0.19145574,0.24183027,0.182070705621794,0.1916391875106119
2019-03-26,0.25529417962646483,0.20001364,0.24868749,0.19100286311006054,0.20024932307444845
2019-03-27,0.24206335162353515,0.19444038,0.2471233,0.18552121226030782,0.1946015745779828
2019-03-28,0.2531360100708008,0.1987278,0.2515944,0.1905954867287102,0.1990071758576624
2019-03-29,0.2686768187866211,0.20680037,0.2618738,0.19825315860137935,0.20709006907768338
2019-04-01,0.27582240753173826,0.22076136,0.2779213,0.2122144062058914,0.2210798638106217
2019-04-02,0.2751055354003906,0.22078268,0.27406254,0.21200569753164336,0.22099050070150048
2019-04-03,0.2894430383300781,0.22340538,0.27596056,0.21519442181242318,0.22385458834883784
2019-04-04,0.28639706970214845,0.22595572,0.28406364,0.21742064767106933,0.22601717558957318
2019-04-05,0.29639295031738283,0.23163979,0.2860278,0.22376653890731318,0.2317676916615283
2019-04-08,0.2976944163818359,0.23292989,0.28194118,0.22476059465476292,0.2331081382983477
2019-04-09,0.30308296771240234,0.22544909,0.27267304,0.21650261638915344,0.22555695557759844
2019-04-10,0.30064132678222655,0.22971104,0.2729933,0.22232279127411264,0.23020830540736184
2019-04-11,0.29826180432128907,0.22975792,0.27230662,0.22243611076047423,0.2303155411383073
2019-04-12,0.29587887438964844,0.23788579,0.28541023,0.23032257324168318,0.23839843435832828
2019-04-15,0.30169337396240237,0.23710671,0.28407037,0.22920443982878716,0.2377282110399186
2019-04-16,0.3243749931640625,0.23773684,0.2873744,0.2297774921680456,0.2381705584300689
2019-04-17,0.31898583557128907,0.23492245,0.2872225,0.22552012209816052,0.23496689096807052
2019-04-18,0.3103880838623047,0.23687251,0.2925759,0.22713026290120833,0.23694628383510727
2019-04-19,0.30797644732666013,0.23687251,0.2925759,0.22713026290120833,0.23694628383510727
2019-04-22,0.31355457550048826,0.23812425,0.29021612,0.22777001595079352,0.23830013493829474
2019-04-23,0.3261268557739258,0.24907076,0.29728937,0.23965134893221487,0.24933201075931832
2019-04-24,0.32390518096923826,0.24633309,0.2944015,0.23756641382555102,0.24663771301931148
2019-04-25,0.306051379699707,0.24587323,0.28783286,0.23588096576890855,0.24583791319267592
2019-04-26,0.3047211575317383,0.2517105,0.29178706,0.24251947947626318,0.2516643879073842
2019-04-29,0.3047211575317383,0.25305176,0.29232535,0.24415185384941984,0.2530048345442036
2019-04-30,0.2857726399536133,0.2542439,0.29419997,0.2447959101706391,0.2540771918536589
2019-05-01,0.257102987121582,0.24483438,0.28627846,0.23520176606267865,0.24474768326139612
2019-05-02,0.2692670697021484,0.24219036,0.28032395,0.23333558059740886,0.24208913076503755
2019-05-03,0.28003598175048827,0.25416294,0.28991917,0.24647848937952563,0.25434528118102295
2019-05-06,0.2605452611694336,0.2485556,0.28668433,0.24164663254650398,0.24890306783553612
2019-05-07,0.2596122927856445,0.22793989,0.26364577,0.22056992529520444,0.22805465447753862
2019-05-08,0.2817311897583008,0.22596851,0.2637548,0.21834943713207028,0.22620036996327178
2019-05-09,0.28549352923583987,0.22226435,0.2569915,0.2148702420159966,0.22254095064475482
2019-05-10,0.2766142032470703,0.22681153,0.26254,0.21910394409189488,0.22706272396629218
2019-05-13,0.27833547607421877,0.19720788,0.23249398,0.18824733484043468,0.19685352492783936
2019-05-14,0.264414712890625,0.20680463,0.24257101,0.19878891591981004,0.20699176965765004
2019-05-15,0.26988862908935546,0.21385114,0.24821489,0.2055658515313909,0.21420337256373828
2019-05-16,0.291839205871582,0.2246487,0.25866178,0.21610743261076623,0.22510120372107986
2019-05-17,0.30274164630126954,0.21750002,0.2538593,0.20773470043491735,0.217639384109452
2019-05-20,0.3076799654541016,0.20928264,0.24976642,0.19924577992495096,0.2092660607847868
2019-05-21,0.3005384407348633,0.21955651,0.25937477,0.21034893795256077,0.2198421847492918
2019-05-22,0.30687925103759767,0.216112,0.25447297,0.20602701880816587,0.21624978776261586
2019-05-23,0.30901328350830076,0.20162305,0.24054743,0.19049794590500665,0.20132614853935996
2019-05-24,0.29498291607666016,0.20324953,0.24518146,0.19297949921393567,0.20309553809996156
2019-05-27,0.26901768334960935,0.20324953,0.24518146,0.19297949921393567,0.20309553809996156
2019-05-28,0.2698277067871094,0.1931715,0.23360258,0.1832232652077619,0.19317623298749817
2019-05-29,0.2717874338989258,0.1849244,0.22282967,0.17483690600507207,0.1848520593728497
2019-05-30,0.2616264201049805,0.18741094,0.22494526,0.17672173898075583,0.18730060856277314
2019-05-31,0.26554266729736326,0.1717426,0.20767613,0.1616832390438704,0.1720641984575928
2019-06-03,0.2613533900146484,0.16850245,0.20790683,0.15906900152622702,0.16843158807181222
2019-06-04,0.24387204779052735,0.19354622,0.23284388,0.18475809875721513,0.193716879797682
2019-06-05,0.242998119140625,0.20328778,0.24293697,0.19352601471145123,0.20354235364556802
2019-06-06,0.23982248779296875,0.21067065,0.25175008,0.19975356597776062,0.21081651072804133
2019-06-07,0.21551125805664062,0.22337991,0.26456314,0.2116822349471558,0.22355969008873763
2019-06-10,0.21474412548828126,0.22908092,0.2683952,0.21773191765259395,0.22968553121900226
2019-06-11,0.23936519604492187,0.22865088,0.2677056,0.216832533881092,0.2289974352787683
2019-06-12,0.23928469946289063,0.22614741,0.26557982,0.2146134801418358,0.22661144026522975
2019-06-13,0.2423291700439453,0.2311714,0.27054092,0.22026511022113082,0.23166045593058285
2019-06-14,0.24440842541503907,0.22918735,0.26970577,0.21714236943873863,0.2293414832488853
2019-06-17,0.24151128881835937,0.23033266,0.2708212,0.21893970255786474,0.230713206973897
2019-06-18,0.24151128881835937,0.24228829,0.28800118,0.23107564577762982,0.24281297194892
2019-06-19,0.25827272802734375,0.24599671,0.28987297,0.23508629494050012,0.2468298437039222
2019-06-20,0.23539553369140626,0.25779903,0.30199936,0.24607469905787036,0.25847832497788276
2019-06-21,0.23185426922607422,0.25621518,0.30034277,0.24324888401822284,0.25649446395539005
2019-06-24,0.1943562249145508,0.25403956,0.30075198,0.23939817311774897,0.2537867617490149
2019-06-25,0.19381744622802735,0.2421307,0.29202506,0.22794501566390868,0.24168252861853573
2019-06-26,0.20314518988037109,0.240598,0.29147023,0.2263649977622987,0.24016335576347372
2019-06-27,0.2358795560913086,0.24534102,0.29097188,0.2332330192901323,0.24526598929429957
2019-06-28,0.23456030560302735,0.25251102,0.29454312,0.241424296845415,0.25256695530950923
2019-07-01,0.246743783203125,0.26212066,0.30025998,0.2504611672767749,0.2622494481828011
2019-07-02,0.23231728833007811,0.2658163,0.30363017,0.2530352409258346,0.2658507814803894
2019-07-03,0.24960852661132812,0.27552813,0.3123572,0.26283594207222616,0.27576115028194065
2019-07-04,0.23759736553955077,0.27552813,0.3123572,0.26283594207222616,0.27576115028194065
2019-07-05,0.2532912213745117,0.27322465,0.3102216,0.26123871108408014,0.2736387764403099
2019-07-08,0.26902719329833985,0.26706803,0.3045773,0.25444241075014634,0.267142078407192
2019-07-09,0.27075502239990235,0.26863483,0.30347496,0.25655531712243096,0.2693314745806637
2019-07-10,0.2868448927612305,0.27435726,0.30720815,0.26166903824747834,0.27495688229984894
2019-07-11,0.2842586013793945,0.27726945,0.31829846,0.26366790792146233,0.27779416101445015
2019-07-12,0.2482151792602539,0.28317067,0.33017075,0.27004105321138827,0.2838574479683297
2019-07-15,0.2546162077026367,0.28339633,0.33149114,0.26976564382681345,0.28421490040481495
2019-07-16,0.2507275902709961,0.27902794,0.33034605,0.26587763790551167,0.2796350410623487
2019-07-17,0.25161485443115233,0.2706743,0.3247113,0.25798758936460764,0.2718291734806037
2019-07-18,0.26018828350830076,0.27522585,0.3248632,0.26240776654464504,0.27643137360035036
2019-07-19,0.2571560776977539,0.26734912,0.32151628,0.25475726679136584,0.2684825250440114
2019-07-22,0.29604392053222656,0.27093405,0.32237774,0.25774230288147065,0.27212853989616004
2019-07-23,0.30073228491210935,0.27963674,0.3310059,0.26631728882411676,0.28075207992636486
2019-07-24,0.304594180847168,0.2856359,0.32715055,0.2740732187324283,0.28714601038399334
2019-07-25,0.304594180847168,0.27887034,0.32087296,0.26629075198237384,0.2800684521415869
2019-07-26,0.2978146642456055,0.28831825,0.32337782,0.2762671700538195,0.28975094501487897
2019-07-29,0.2926273240356445,0.28623617,0.3247843,0.27324985942645996,0.2873068639804117
2019-07-30,0.28949781866455077,0.2829194,0.3236489,0.2716490423786191,0.28395574738836327
2019-07-31,0.28206615478515623,0.26895416,0.30740625,0.2584595148204675,0.2704038318901191
2019-08-01,0.28138848583984377,0.2575351,0.2937381,0.24615000631146502,0.25884024556982393
2019-08-02,0.27392290197753905,0.2483768,0.28894877,0.2359785065926121,0.248961153856465
2019-08-05,0.29914112573242185,0.21120286,0.25160798,0.19901412046865494,0.21145992511371467
2019-08-06,0.2951108056640625,0.22696911,0.2667814,0.21450159507935232,0.2273754948482168
2019-08-07,0.29874629040527345,0.22791004,0.26568884,0.21574524058157277,0.22857742866589822
2019-08-08,0.3093574813232422,0.25094846,0.28375015,0.23911415718990625,0.2519950314111329
2019-08-09,0.3136363557128906,0.24267143,0.2793336,0.22999624180943967,0.24351000420006624
2019-08-12,0.2966942141113281,0.22781213,0.2608367,0.21474759877442828,0.22829146671670994
2019-08-13,0.2812373181762695,0.24593715,0.27896717,0.23197144348943685,0.24641430524650826
2019-08-14,0.26614092755126956,0.20944023,0.24000962,0.19601043686813632,0.2097530897294979
2019-08-15,0.2662311403198242,0.21242061,0.24487491,0.19811617112103094,0.21244738746950495
