Dates,portfolio_returns,baseline_returns,djia_returns,SXXP Index_returns,MXEU Index_returns
2017-06-01,0.02181396064758301,0.034644894,0.029026031,0.035808737966783084,0.03525264394829612
2017-06-02,0.0193243409576416,0.03848108,0.032048713,0.038162488099016206,0.03768115942028987
2017-06-05,0.03300624927520752,0.03721656,0.030965872,0.03681370993335453,0.036584410497453874
2017-06-06,0.0343414654006958,0.034334093,0.028639166,0.029831799428752706,0.029847238542890734
2017-06-07,0.02344739316558838,0.035956193,0.030462187,0.029249973553369307,0.029063846455150866
2017-06-08,0.053423666931152344,0.036233008,0.030892396,0.02917063366127148,0.0289071680376028
2017-06-09,0.029273714988708496,0.035372943,0.03524525,0.03245001586797837,0.03266745005875431
2017-06-12,0.023735101905822755,0.03435956,0.033478595,0.02247963609436158,0.023031727379553446
2017-06-13,0.02079198957824707,0.039026078,0.037994944,0.028112768433301585,0.028280454367410772
2017-06-14,0.008633052101135253,0.037991382,0.040238,0.02501851264148942,0.02483352918135517
2017-06-15,-0.015416803680419922,0.0356667,0.039524533,0.02097217814450441,0.021543282412847628
2017-06-16,0.013276409088134766,0.035960454,0.040710986,0.02771606897281291,0.028202115158636853
2017-06-19,0.013238628326416016,0.044607855,0.047753647,0.036549243626361985,0.03713278495887176
2017-06-20,0.017383104148864747,0.037612494,0.044743605,0.029329313445466982,0.02969056012534267
2017-06-21,0.01594884386444092,0.037007935,0.041964162,0.027451602665820363,0.027497062279670904
2017-06-22,0.016085493965148925,0.036535285,0.041344132,0.027530942557918037,0.027575401488444822
2017-06-23,0.017484017753601075,0.03815323,0.041221038,0.02512429916428647,0.02506854680767715
2017-06-26,0.0225585729598999,0.03848108,0.041940875,0.028906167354279082,0.029142185663924784
2017-06-27,0.029970335083007813,0.030097604,0.037128154,0.020787051729609683,0.021386603995299566
2017-06-28,0.01839916876220703,0.03917077,0.044133745,0.020363905638421633,0.0209165687426556
2017-06-29,0.004623618194580078,0.03023388,0.03597811,0.006717444197609278,0.0072855464159812516
2017-06-30,-0.011165655258178711,0.03181347,0.039024744,0.0033058288374061143,0.0033685859772816826
2017-07-03,-0.01520669719696045,0.03419782,0.045333885,0.01399026763990273,0.01441441441441444
2017-07-04,-0.00999762816619873,0.03419782,0.045333885,0.011054691632286064,0.01135918527222866
2017-07-05,-0.0032591674880981447,0.035700794,0.04528037,0.012879509150534233,0.012925969447708623
2017-07-06,-0.003991248123168946,0.025997497,0.0375846,0.006109171691526505,0.006188797493145257
2017-07-07,-0.0040341173858642575,0.032567088,0.042173944,0.005448005924045283,0.0054054054054053875
2017-07-10,-0.006400444107055664,0.03352507,0.04189069,0.009309214006135571,0.009087348217782973
2017-07-11,-0.0172067919921875,0.032716148,0.04191749,0.0027240029620225663,0.002663533098315622
2017-07-12,-0.012286533584594727,0.040260766,0.04790697,0.01793081561409069,0.01833137485311401
2017-07-13,-0.01364685726928711,0.042210825,0.048926506,0.021210197820797583,0.021386603995299566
2017-07-14,-0.03150325341796875,0.0470816,0.053046197,0.023061461969744977,0.023031727379553446
2017-07-17,-0.028555369796752928,0.047026195,0.05265591,0.023114355231143576,0.022796709753231465
2017-07-18,-0.016899313537597657,0.047652166,0.04997969,0.011795197291864961,0.011124167645906678
2017-07-19,-0.045880443603515626,0.053280823,0.05319267,0.019623399978842736,0.018958088523305817
2017-07-20,-0.04383521601867676,0.053118978,0.05178275,0.015735745266053074,0.01527614571092823
2017-07-21,-0.04076734070587158,0.052731566,0.050239567,0.005395112662646833,0.004778691735213359
2017-07-24,-0.04085556711578369,0.05161174,0.04698372,0.0029355760076166656,0.0022718370544456876
2017-07-25,-0.03968118370819092,0.05468578,0.05186307,0.007008357135300902,0.006815511163337285
2017-07-26,-0.040910031829833986,0.054983903,0.05661201,0.01221834338305301,0.011829220524872628
2017-07-27,-0.05441544664001465,0.05395773,0.060775045,0.011107584893684514,0.010419114766940728
2017-07-28,-0.05502674876403808,0.05254425,0.062418036,0.0005818258753833979,0.00031335683509590317
2017-07-31,-0.04960013972473144,0.051777847,0.065377414,-0.0007140590288796726,-0.0008617312965139007
2017-08-01,-0.0536864665145874,0.05435377,0.06892042,0.005659578969639232,0.005483744614179308
2017-08-02,-0.060292189735412595,0.0548732,0.07146669,0.0013487781656616707,0.001175088131609804
2017-08-03,-0.060389126640319826,0.05256972,0.071946524,0.002142177086639168,0.0021934978456717674
2017-08-04,-0.062063715782165525,0.05455813,0.07519315,0.011662964138368688,0.011907559733646548
2017-08-07,-0.048333937660217284,0.0562952,0.076439485,0.010287739342007792,0.010575793184488792
2017-08-08,-0.04056953617858887,0.053744845,0.07482957,0.011980323706759687,0.012534273403838576
2017-08-09,-0.04043757217407227,0.053361695,0.07304638,0.004548820480270735,0.005092048570309485
2017-08-10,-0.029827736450195312,0.03811487,0.06308474,-0.005474452554744508,-0.005327066196631467
2017-08-11,-0.044829469635009764,0.03943906,0.06378119,-0.015815085158150898,-0.015589502546024356
2017-08-14,-0.04400900122833252,0.049878933,0.07037026,-0.005183539617052734,-0.005170387779083516
2017-08-15,-0.04844871579742432,0.049355246,0.07062719,-0.004284354173278336,-0.004308656482569615
2017-08-16,-0.04926695896148681,0.050845437,0.07188664,0.0025653231778270664,0.0022718370544456876
2017-08-17,-0.045708485565185544,0.034623586,0.0585451,-0.0033058288374061143,-0.0036036036036036657
2017-08-18,-0.04634846842193604,0.03272467,0.054835662,-0.010367079234105616,-0.010732471602036855
2017-08-21,-0.045849329063415524,0.03392537,0.0562587,-0.014281180577594354,-0.014806110458284375
2017-08-22,-0.07232138858795166,0.044203393,0.065804295,-0.00613561832222573,-0.006658832745789334
2017-08-23,-0.07231659243774415,0.04059714,0.061531287,-0.011107584893684514,-0.011359185272228772
2017-08-24,-0.072440482421875,0.03843846,0.06013505,-0.009547233682428895,-0.00963572267920097
2017-08-25,-0.07200333238220215,0.040175635,0.061608184,-0.01071088543319584,-0.010732471602036855
2017-08-28,-0.07130043351745606,0.040682275,0.06135173,-0.015418385697662075,-0.015354484919702373
2017-08-29,-0.0594552442779541,0.041559383,0.064124234,-0.025653231778271418,-0.0254602428515472
2017-08-30,-0.05391501487731934,0.046366334,0.06544119,-0.018803554427166014,-0.018723070896983943
2017-08-31,-0.05154443937683106,0.052352574,0.06815049,-0.011213371416481564,-0.011359185272228772
2017-09-01,-0.05240327459716797,0.054438904,0.07007094,-0.0052364328784513334,-0.0054054054054054985
2017-09-04,-0.05485924011993408,0.054438904,0.07007094,-0.010446419126203291,-0.010575793184488903
2017-09-05,-0.05507856101226807,0.04647704,0.058670666,-0.011662964138368839,-0.01198589894242069
2017-09-06,-0.0661914422531128,0.04975118,0.061314754,-0.011028245001586839,-0.01120250685468082
2017-09-07,-0.06267163117218018,0.049563866,0.06020216,-0.008383581931661948,-0.008617312965139118
2017-09-08,-0.04830608081817627,0.048001222,0.06083531,-0.006902570612504003,-0.0072855464159812516
2017-09-11,-0.0535859146194458,0.05936082,0.07346832,0.0034645086216016138,0.0031335683509597
2017-09-12,-0.04776047747039795,0.06292446,0.07646087,0.008727388130752172,0.008460634547590945
2017-09-13,-0.030895542137145997,0.06372922,0.078374475,0.008515815085158073,0.008303956130043104
2017-09-14,-0.02401805497741699,0.06255835,0.08057913,0.009705913466624394,0.009322365844104957
2017-09-15,-0.03253045739746094,0.06452109,0.08373565,0.006849677351105403,0.006188797493145257
2017-09-18,-0.03463715603637695,0.06607095,0.086802155,0.010129059557812292,0.00955738347042694
2017-09-19,-0.03458888595581055,0.0672545,0.08872213,0.010578652279699566,0.009870740305522843
2017-09-20,-0.03508791061401367,0.06793151,0.09075588,0.010208399449910118,0.00955738347042694
2017-09-21,-0.062413342124938966,0.06467868,0.08815904,0.01258859621284246,0.012299255777516593
2017-09-22,-0.062509879737854,0.06536837,0.087689854,0.013487781656617006,0.013160987074030605
2017-09-25,-0.05495005970001221,0.06300107,0.08508617,0.015286152544165802,0.01511946729338039
2017-09-26,-0.0552396695022583,0.06307778,0.08451337,0.015629958743256026,0.015824520172346115
2017-09-27,-0.05075458461761475,0.0674206,0.08725774,0.019834973024436688,0.019898159028593747
2017-09-28,-0.057617486328125,0.06870644,0.08922819,0.02179202369618113,0.02162162162162155
2017-09-29,-0.05448483128356934,0.07266611,0.090390876,0.026552417222045967,0.02632197414806099
2017-10-02,-0.05301599090576172,0.076821625,0.09781309,0.031762403469797924,0.03157070113591853
2017-10-03,-0.059513224884033204,0.07914631,0.10190455,0.033322754681053696,0.033137485311398276
2017-10-04,-0.059315166236877444,0.0804917,0.10287646,0.0324764624986776,0.032275754014884486
2017-10-05,-0.056101564224243165,0.08659301,0.10841235,0.03414260023273027,0.034234234234234266
2017-10-06,-0.06287445904541016,0.085426405,0.1083286,0.03001692584364758,0.030003916960438574
2017-10-09,-0.0604168780670166,0.083467826,0.10771542,0.03197397651539187,0.0320407363885625
2017-10-10,-0.04905733945465088,0.08598408,0.1111031,0.03184174336189575,0.03180571876224052
2017-10-11,-0.05324767476654053,0.08794266,0.11315739,0.031815296731196374,0.03180571876224052
2017-10-12,-0.0487822872543335,0.086107574,0.11160584,0.0321591029302866,0.0320407363885625
2017-10-13,-0.04859914470672608,0.08706129,0.113100454,0.03517401883000109,0.03501762632197414
2017-10-16,-0.05367204988861084,0.08896447,0.11724885,0.03514757219930186,0.03501762632197414
2017-10-17,-0.05329703284454346,0.089696884,0.11921882,0.03258224902147465,0.03274578926752845
2017-10-18,-0.05116422061920166,0.0905058,0.12701336,0.03554427165979054,0.035722679200940084
2017-10-19,-0.0507362444229126,0.09086349,0.12727807,0.02906484713847458,0.02969056012534267
2017-10-20,-0.05340272919464111,0.09644526,0.13533695,0.031762403469797924,0.03243243243243232
2017-10-23,-0.055438207122802736,0.09208965,0.13267632,0.033375647942452145,0.03399921660791229
2017-10-24,-0.05150091435241699,0.09385655,0.1408426,0.02964667301385798,0.03047395221308254
2017-10-25,-0.06487114385986328,0.088755846,0.13537735,0.02382841426002325,0.024285154719937283
2017-10-26,-0.06153229178619385,0.0901396,0.1388521,0.03477731936951226,0.03501762632197414
2017-10-27,-0.06091485034942627,0.09894032,0.14047419,0.04048979160055009,0.04097140618879741
2017-10-30,-0.0610904878616333,0.09543198,0.13631561,0.04175922987411409,0.042146494320407325
2017-10-31,-0.0637902442703247,0.09646657,0.13770263,0.045223738495715704,0.04551508029768901
2017-11-01,-0.061055532295227054,0.098212264,0.1405141,0.04932296625409917,0.04935370152761444
2017-11-02,-0.06231728453063965,0.09842089,0.14446831,0.04448323283613666,0.04504504504504504
2017-11-03,-0.06417168578338624,0.101822786,0.14558423,0.047445255474452545,0.04755189972581272
2017-11-06,-0.0646101159210205,0.10322348,0.14603345,0.04884692690151267,0.04927536231884051
2017-11-07,-0.06192366198730469,0.10301486,0.14646223,0.04371628054585838,0.044026635330983194
2017-11-08,-0.06378793383789062,0.104607224,0.14676051,0.043187347931873434,0.043948296122209046
2017-11-09,-0.06435611380004883,0.10045182,0.14182469,0.03160372368560242,0.03266745005875431
2017-11-10,-0.06778170752716065,0.09946401,0.13989122,0.027954088649106087,0.02882882882882888
2017-11-13,-0.06904957290649415,0.10054547,0.14074232,0.021183751190098358,0.022405013709361418
2017-11-14,-0.07113874874877929,0.09800365,0.13927118,0.015180366021368902,0.01590285938112026
